filename	sentence	grader	scores	scores_tones	scores_inserts	speaker	l1	other_languages	semesters_study	pre_uni_years	gender	age	residency	birthplace
173-20-006.wav	Mtshele angathengi amazambane namuhla.	101	11111111111111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
173-20-007.wav	Mtshele angathengi amazambane namuhla.	104	11111111111111111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
173-20-008.wav	Mtshele angathengi amazambane namuhla.	101	00001111111111111111110111111111	[]	"[""0""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
173-20-009.wav	Mtshele angathengi amazambane namuhla.	104	11111111111111111111000001111110	"[""0"", ""1"", ""3"", ""4"", ""5"", ""6"", ""14"", ""15"", ""16""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
173-20-010.wav	Mtshele angathengi amazambane namuhla.	104	11111111111111111111111111111111	"[""3"", ""4"", ""8"", ""9"", ""10""]"	"[""0""]"	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
173-20-011.wav	Mtshele angathengi amazambane namuhla.	104	10011111111111111111111111111111	"[""3"", ""4"", ""10"", ""11"", ""12"", ""14"", ""15"", ""16""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
173-20-012.wav	Mtshele angathengi amazambane namuhla.	102	00011010110000111111111111111111	"[""0"", ""5""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
174-15-001.wav	Iphi indawo?	101	1111111111	"[""0""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-001.wav	Iphi indawo?	102	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-001.wav	Iphi indawo?	104	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-002.wav	Iphi indawo?	101	1111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
174-15-002.wav	Iphi indawo?	104	1111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
174-15-003.wav	Iphi indawo?	101	1111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
174-15-004.wav	Iphi indawo?	101	1111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
174-15-004.wav	Iphi indawo?	104	1111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
174-15-005.wav	Iphi indawo?	101	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
174-15-006.wav	Iphi indawo?	101	1111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
174-15-007.wav	Iphi indawo?	102	1111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
174-15-008.wav	Iphi indawo?	101	1111100001	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-008.wav	Iphi indawo?	104	1111110000	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-009.wav	Iphi indawo?	102	1111111101	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
174-15-010.wav	Iphi indawo?	104	1111111111	"[""3"", ""4"", ""5""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
174-15-011.wav	Iphi indawo?	104	1111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
174-15-012.wav	Iphi indawo?	102	1011110100	"[""4"", ""5""]"	"[""2""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
175-13-001.wav	Hambani.	101	1111111	"[""0""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
175-13-002.wav	Hambani.	104	1111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
175-13-003.wav	Hambani.	101	1110111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
175-13-003.wav	Hambani.	104	1111111	"[""2""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
175-13-004.wav	Hambani.	101	1111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
175-13-004.wav	Hambani.	104	1111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
175-13-005.wav	Hambani.	101	1111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
175-13-006.wav	Hambani.	101	0111111	"[""0""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
175-13-006.wav	Hambani.	104	0111111	"[""1"", ""2""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
175-13-007.wav	Hambani.	102	1111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
175-13-007.wav	Hambani.	104	0111111	"[""1"", ""2""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
175-13-008.wav	Hambani.	102	1111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
175-13-009.wav	Hambani.	104	1111011	"[""0"", ""1"", ""2""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
175-13-010.wav	Hambani.	102	1111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
175-13-011.wav	Hambani.	104	1111111	"[""0"", ""1"", ""2""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
175-13-012.wav	Hambani.	102	1111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
176-8-001.wav	Uyambona lapho na?	101	1111111111111111	"[""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-001.wav	Uyambona lapho na?	102	1111011111111111	"[""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-001.wav	Uyambona lapho na?	104	1111111111111111	"[""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-002.wav	Uyambona lapho na?	101	1111011111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
176-8-002.wav	Uyambona lapho na?	102	1111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
176-8-002.wav	Uyambona lapho na?	104	1111011111111111	"[""0"", ""1"", ""2"", ""3""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
176-8-003.wav	Uyambona lapho na?	101	1111011111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
176-8-004.wav	Uyambona lapho na?	101	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
176-8-004.wav	Uyambona lapho na?	104	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
176-8-005.wav	Uyambona lapho na?	101	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
176-8-005.wav	Uyambona lapho na?	104	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
176-8-006.wav	Uyambona lapho na?	101	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
176-8-006.wav	Uyambona lapho na?	102	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
176-8-006.wav	Uyambona lapho na?	104	1111111111111111	"[""5"", ""6""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
176-8-007.wav	Uyambona lapho na?	104	1111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
176-8-008.wav	Uyambona lapho na?	101	1111011111111111	"[""1"", ""8""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-008.wav	Uyambona lapho na?	104	1111011111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-009.wav	Uyambona lapho na?	104	1110011111111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
176-8-010.wav	Uyambona lapho na?	104	1111011111111111	"[""1"", ""2"", ""3""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
176-8-011.wav	Uyambona lapho na?	102	1111111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-011.wav	Uyambona lapho na?	104	1111111111111111	"[""1"", ""2"", ""3""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
176-8-012.wav	Uyambona lapho na?	102	1110011111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
177-15-001.wav	Ngimbongile.	101	111111111	"[""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
177-15-002.wav	Ngimbongile.	101	111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
177-15-002.wav	Ngimbongile.	102	111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
177-15-002.wav	Ngimbongile.	104	111011111	[]	"[""0""]"	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
177-15-003.wav	Ngimbongile.	101	111111111	[]	"[""0""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
177-15-003.wav	Ngimbongile.	104	111011111	[]	"[""0""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
177-15-004.wav	Ngimbongile.	101	111110111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
177-15-004.wav	Ngimbongile.	104	111110111	"[""2"", ""3""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
177-15-005.wav	Ngimbongile.	101	111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
177-15-005.wav	Ngimbongile.	104	111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
177-15-006.wav	Ngimbongile.	104	111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
177-15-007.wav	Ngimbongile.	104	111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
177-15-008.wav	Ngimbongile.	101	110111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
177-15-008.wav	Ngimbongile.	104	111011111	"[""2"", ""3""]"	"[""3""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
177-15-009.wav	Ngimbongile.	102	110111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
177-15-009.wav	Ngimbongile.	104	110011111	"[""2"", ""3""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
177-15-010.wav	Ngimbongile.	104	111011111	"[""0"", ""1"", ""2"", ""3""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
177-15-011.wav	Ngimbongile.	104	111011111	"[""1"", ""2"", ""3""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
177-15-012.wav	Ngimbongile.	102	110010101	[]	"[""0""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
178-20-001.wav	Umuntu uvelaphi?	102	11111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
178-20-002.wav	Umuntu uvelaphi?	101	11110111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
178-20-002.wav	Umuntu uvelaphi?	104	11110111111111	"[""6""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
178-20-003.wav	Umuntu uvelaphi?	104	11111111111111	"[""1"", ""2"", ""5"", ""6"", ""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
178-20-004.wav	Umuntu uvelaphi?	102	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
178-20-005.wav	Umuntu uvelaphi?	104	11111111011111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
178-20-006.wav	Umuntu uvelaphi?	101	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
178-20-006.wav	Umuntu uvelaphi?	104	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
178-20-007.wav	Umuntu uvelaphi?	104	11111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
178-20-008.wav	Umuntu uvelaphi?	101	11111111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
178-20-008.wav	Umuntu uvelaphi?	104	11110111111111	"[""6"", ""7""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
178-20-009.wav	Umuntu uvelaphi?	102	11111111111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
178-20-009.wav	Umuntu uvelaphi?	104	11110111111111	"[""6"", ""7""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
178-20-010.wav	Umuntu uvelaphi?	104	11111111111111	"[""1"", ""2"", ""5"", ""6"", ""7""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
178-20-011.wav	Umuntu uvelaphi?	104	11110111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6"", ""7""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
178-20-012.wav	Umuntu uvelaphi?	102	11111111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
179-19-001.wav	Zilethe izinkwa.	104	11111111111111	"[""4"", ""5""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-002.wav	Zilethe izinkwa.	101	11111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
179-19-002.wav	Zilethe izinkwa.	102	11111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
179-19-003.wav	Zilethe izinkwa.	101	11111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
179-19-003.wav	Zilethe izinkwa.	104	11111111111111	"[""1"", ""2"", ""5"", ""6""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
179-19-004.wav	Zilethe izinkwa.	101	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
179-19-004.wav	Zilethe izinkwa.	104	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
179-19-005.wav	Zilethe izinkwa.	101	11111111111111	"[""5""]"	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
179-19-005.wav	Zilethe izinkwa.	102	11111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
179-19-005.wav	Zilethe izinkwa.	104	11111111111111	"[""4"", ""5"", ""6""]"	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
179-19-006.wav	Zilethe izinkwa.	101	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
179-19-006.wav	Zilethe izinkwa.	104	11111111111111	"[""1"", ""2""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
179-19-007.wav	Zilethe izinkwa.	104	11111111111111	"[""1"", ""2""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
179-19-008.wav	Zilethe izinkwa.	101	11111011111011	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-008.wav	Zilethe izinkwa.	102	11111011111011	"[""2"", ""6""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-008.wav	Zilethe izinkwa.	104	01111011110011	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-009.wav	Zilethe izinkwa.	104	11111111111111	"[""4"", ""5"", ""6""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
179-19-010.wav	Zilethe izinkwa.	104	11111111111111	"[""1"", ""2""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
179-19-011.wav	Zilethe izinkwa.	102	11111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-011.wav	Zilethe izinkwa.	104	11111111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
179-19-012.wav	Zilethe izinkwa.	102	11111111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
18-16-001.wav	Uyobhala.	104	1111111	"[""1"", ""2"", ""3""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
18-16-002.wav	Uyobhala.	102	1111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
18-16-002.wav	Uyobhala.	104	1111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
18-16-003.wav	Uyobhala.	101	1111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
18-16-003.wav	Uyobhala.	102	1111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
18-16-003.wav	Uyobhala.	104	1111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
18-16-004.wav	Uyobhala.	101	1111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
18-16-004.wav	Uyobhala.	102	1111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
18-16-004.wav	Uyobhala.	104	1111111	"[""2"", ""3""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
18-16-005.wav	Uyobhala.	101	1111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
18-16-005.wav	Uyobhala.	104	1111111	"[""1"", ""2"", ""3""]"	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
18-16-006.wav	Uyobhala.	101	0111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
18-16-007.wav	Uyobhala.	104	1111111	"[""2"", ""3""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
18-16-008.wav	Uyobhala.	104	1111101	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
18-16-009.wav	Uyobhala.	104	1111111	[]	"[""7""]"	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
18-16-010.wav	Uyobhala.	104	1111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
18-16-011.wav	Uyobhala.	102	1110000	[]	"[""5""]"	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
18-16-012.wav	Uyobhala.	102	1110101	[]	"[""5""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
180-13-001.wav	Abantu bahleka umfundisi.	101	11110111111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
180-13-001.wav	Abantu bahleka umfundisi.	104	10110110101011111111111	"[""1"", ""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
180-13-002.wav	Abantu bahleka umfundisi.	101	11111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
180-13-002.wav	Abantu bahleka umfundisi.	104	11110111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
180-13-003.wav	Abantu bahleka umfundisi.	101	11111111111011111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
180-13-003.wav	Abantu bahleka umfundisi.	102	11111111111111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
